Time,Channel A,Channel B
1.37216099,-0.1739555,0.05340739
1.39264099,0.2670369,0.05340739
1.41312099,-0.1739555,0.05340739
1.43360099,0.2670369,0.4928739
1.45408099,0.2670369,0.05340739
1.47456099,0.2670369,0.4928739
1.49504099,0.2670369,0.4928739
1.51552099,0.2670369,0.05340739
1.53600099,0.7080294,0.4928739
1.55648099,-0.1739555,0.05340739
1.57696099,0.2670369,0.05340739
1.59744099,0.2670369,0.05340739
1.61792099,0.7080294,0.4928739
1.63840099,0.2670369,0.4928739
1.65888099,0.2670369,0.05340739
1.67936099,-0.1739555,0.05340739
1.69984099,0.7080294,0.4928739
1.72032099,0.2670369,0.05340739
1.74080099,0.2670369,0.05340739
1.76128099,0.2670369,0.4928739
1.78176099,-0.1739555,0.05340739
1.80224099,0.2670369,0.05340739
1.82272099,0.2670369,0.05340739
1.84320099,0.2670369,0.05340739
1.86368099,-0.1739555,0.4928739
1.88416099,0.2670369,0.05340739
1.90464099,0.2670369,0.05340739
1.92512099,0.2670369,0.05340739
1.94560099,-0.1739555,0.05340739
1.96608099,-0.1739555,0.05340739
1.98656099,-0.1739555,0.05340739
2.00704099,0.7080294,0.9323404
2.02752099,0.2670369,0.05340739
2.04800099,0.2670369,0.4928739
2.06848099,0.2670369,0.05340739
2.08896099,-0.1739555,0.05340739
2.10944099,0.2670369,0.4928739
2.12992099,0.2670369,0.05340739
2.15040099,0.2670369,0.4928739
2.17088099,0.2670369,0.05340739
2.19136099,0.2670369,0.05340739
2.21184099,0.2670369,0.05340739
2.23232099,0.2670369,0.4928739
2.25280099,0.2670369,0.05340739
2.27328099,0.2670369,0.4928739
2.29376099,0.2670369,0.05340739
2.31424099,0.2670369,0.05340739
2.33472099,0.2670369,0.05340739
2.35520099,-0.1739555,0.05340739
2.37568099,-0.1739555,0.05340739
2.39616099,0.2670369,0.4928739
2.41664099,-0.1739555,0.05340739
2.43712099,0.2670369,0.4928739
2.45760099,0.2670369,0.05340739
2.47808099,0.2670369,0.05340739
2.49856099,0.2670369,0.05340739
2.51904099,-0.1739555,0.05340739
2.53952099,0.2670369,0.4928739
2.56000098,-0.1739555,0.05340739
2.58048098,0.7080294,0.4928739
2.60096098,0.2670369,0.05340739
2.62144098,0.7080294,0.4928739
2.64192098,-0.1739555,0.05340739
2.66240098,-0.1739555,0.05340739
2.68288098,-0.1739555,0.05340739
2.70336098,-0.1739555,0.05340739
2.72384098,-0.1739555,0.05340739
2.74432098,-0.1739555,0.05340739
2.76480098,-0.1739555,0.05340739
2.78528098,-0.1739555,0.05340739
2.80576098,0.7080294,0.4928739
2.82624098,-0.1739555,0.05340739
2.84672098,0.2670369,0.05340739
2.86720098,-0.1739555,0.05340739
2.88768098,-0.1739555,0.05340739
2.90816098,-0.1739555,-0.387585
2.92864098,-0.1739555,0.05340739
2.94912098,-0.1739555,0.05340739
2.96960098,-0.1739555,0.05340739
2.99008098,-0.1739555,0.4928739
3.01056098,-0.1739555,0.05340739
3.03104098,-0.1739555,0.05340739
3.05152098,-0.1739555,0.05340739
3.07200098,-0.1739555,0.05340739
3.09248098,-0.1739555,-0.387585
3.11296098,0.2670369,0.4928739
3.13344098,-0.1739555,0.05340739
3.15392098,-0.1739555,0.05340739
3.17440098,-0.1739555,0.05340739
3.19488098,-0.1739555,0.05340739
3.21536098,-0.1739555,0.05340739
3.23584098,-0.1739555,0.05340739
3.25632098,-0.1739555,0.05340739
3.27680098,-0.1739555,0.05340739
3.29728098,0.2670369,0.05340739
3.31776098,-0.1739555,0.05340739
3.33824098,0.2670369,0.05340739
3.35872098,-0.1739555,0.05340739
3.37920098,0.2670369,0.4928739
3.39968098,0.2670369,0.05340739
3.42016098,-0.1739555,0.05340739
3.44064098,-0.1739555,0.05340739
3.46112098,0.2670369,0.05340739
3.48160098,0.2670369,0.4928739
3.50208098,-0.1739555,-0.387585
3.52256098,0.2670369,0.05340739
3.54304098,-0.1739555,-0.387585
3.56352098,-0.1739555,-0.387585
3.58400098,-0.1739555,-0.8285775
3.60448098,0.2670369,0.05340739
3.62496098,-0.1739555,-0.387585
3.64544098,-0.1739555,-0.387585
3.66592098,-0.1739555,-0.387585
3.68640098,-0.1739555,0.05340739
3.70688098,-0.1739555,-0.387585
3.72736098,-0.1739555,0.05340739
3.74784098,-0.1739555,0.05340739
3.76832098,-0.1739555,-0.387585
3.78880098,-0.1739555,-0.387585
3.80928098,-0.1739555,-0.387585
3.82976098,0.2670369,0.05340739
3.85024098,-0.1739555,-0.8285775
3.87072098,-0.1739555,0.05340739
3.89120098,-0.1739555,0.05340739
3.91168098,-0.1739555,-0.387585
3.93216098,-0.1739555,0.05340739
3.95264098,-0.1739555,-0.387585
3.97312098,-0.1739555,-0.387585
3.99360098,-0.1739555,-0.387585
4.01408098,0.2670369,0.05340739
4.03456098,-0.1739555,-0.387585
4.05504098,-0.1739555,-0.387585
4.07552098,-0.1739555,0.05340739
4.09600098,-0.1739555,-0.8285775
4.11648098,-0.1739555,0.05340739
4.13696098,-0.1739555,-0.387585
4.15744098,-0.1739555,0.05340739
4.17792098,-0.1739555,-0.387585
4.19840097,-0.1739555,-0.387585
4.21888097,-0.614948,-0.387585
4.23936097,0.2670369,0.05340739
4.25984097,-0.1739555,0.05340739
4.28032097,-0.1739555,0.05340739
4.30080097,-0.1739555,-0.8285775
4.32128097,0.2670369,0.05340739
4.34176097,-0.614948,-0.387585
4.36224097,-0.614948,-0.387585
4.38272097,-0.1739555,-0.387585
4.40320097,-0.614948,-0.8285775
4.42368097,-0.1739555,-0.8285775
4.44416097,-0.1739555,-0.387585
4.46464097,-0.614948,-0.387585
4.48512097,-0.1739555,-0.387585
4.50560097,-0.1739555,0.05340739
4.52608097,-0.1739555,-0.8285775
4.54656097,-0.1739555,0.05340739
4.56704097,-0.1739555,-0.8285775
4.58752097,-0.1739555,0.05340739
4.60800097,-0.1739555,0.05340739
4.62848097,-0.1739555,-0.8285775
4.64896097,-0.1739555,0.05340739
4.66944097,-0.1739555,-0.8285775
4.68992097,-0.1739555,-0.387585
4.71040097,-0.614948,-0.8285775
4.73088097,-0.1739555,0.05340739
4.75136097,-0.614948,-0.8285775
4.77184097,0.2670369,0.05340739
4.79232097,-0.1739555,-0.387585
4.81280097,-0.1739555,-0.8285775
4.83328097,-0.1739555,-0.8285775
4.85376097,-0.614948,-0.8285775
4.87424097,-0.1739555,-0.8285775
4.89472097,-0.614948,-0.8285775
4.91520097,-0.1739555,-0.387585
4.93568097,-0.1739555,-0.8285775
4.95616097,-0.614948,-0.8285775
4.97664097,-0.614948,-0.8285775
4.99712097,-0.1739555,-0.8285775
5.01760097,-0.1739555,-0.8285775
5.03808097,-0.1739555,0.05340739
5.05856097,-0.1739555,-0.387585
5.07904097,0.2670369,0.05340739
5.09952097,-0.1739555,-0.8285775
5.12000097,-0.1739555,-0.8285775
5.14048097,-1.055941,-0.8285775
5.16096097,-0.1739555,-0.8285775
5.18144097,-0.1739555,-0.8285775
5.20192097,-0.614948,-0.8285775
5.22240097,-0.614948,-0.8285775
5.24288097,-0.614948,-0.8285775
5.26336097,-0.1739555,-0.8285775
5.28384097,-0.614948,-0.8285775
5.30432097,-1.055941,-0.8285775
5.32480097,-0.1739555,-0.387585
5.34528097,-0.614948,-0.8285775
5.36576097,-0.614948,-0.8285775
5.38624097,-0.614948,-0.8285775
5.40672097,-0.1739555,-0.8285775
5.42720097,-0.1739555,0.05340739
5.44768097,-0.614948,-0.8285775
5.46816097,-0.1739555,-0.8285775
5.48864097,-0.614948,-0.8285775
5.50912097,-0.614948,-0.8285775
5.52960097,-1.055941,-0.8285775
5.55008097,-1.055941,-0.8285775
5.57056097,-0.1739555,-0.387585
5.59104097,-0.614948,-0.8285775
5.61152097,-1.055941,-1.26957
5.63200097,-0.1739555,-0.8285775
5.65248097,-0.614948,-0.8285775
5.67296097,-0.614948,-0.8285775
5.69344097,-0.1739555,-0.387585
5.71392097,-1.055941,-0.8285775
5.73440097,-0.614948,-0.8285775
5.75488097,-0.614948,-0.8285775
5.77536097,-1.055941,-0.8285775
5.79584097,-0.614948,-0.8285775
5.81632097,-1.055941,-0.8285775
5.83680096,-0.1739555,-0.387585
5.85728096,-0.614948,-0.8285775
5.87776096,-1.055941,-0.8285775
5.89824096,-0.614948,-0.8285775
5.91872096,-1.055941,-0.8285775
5.93920096,-0.614948,-0.8285775
5.95968096,-1.055941,-0.8285775
5.98016096,-1.055941,-0.8285775
6.00064096,-0.614948,-0.8285775
6.02112096,-1.055941,-0.8285775
6.04160096,-0.614948,-0.8285775
6.06208096,-0.614948,-0.8285775
6.08256096,-0.1739555,-0.8285775
6.10304096,-0.614948,-0.8285775
6.12352096,-1.055941,-0.8285775
6.14400096,-0.614948,-0.8285775
6.16448096,-0.1739555,0.05340739
6.18496096,-0.614948,-0.8285775
6.20544096,-0.614948,-0.8285775
6.22592096,-0.614948,-0.8285775
6.24640096,-1.055941,-0.8285775
6.26688096,-0.614948,-0.8285775
6.28736096,-1.055941,-0.8285775
6.30784096,0.2670369,0.05340739
6.32832096,-0.614948,-0.8285775
6.34880096,-0.1739555,-0.387585
6.36928096,-0.1739555,-0.8285775
6.38976096,-0.1739555,0.05340739
6.41024096,-0.1739555,-0.387585
6.43072096,-0.1739555,-0.387585
6.45120096,-0.614948,-0.8285775
6.47168096,-0.1739555,-0.8285775
6.49216096,-0.1739555,-0.8285775
6.51264096,-0.1739555,-0.8285775
6.53312096,-0.1739555,-0.387585
6.55360096,-0.1739555,-0.8285775
6.57408096,-0.1739555,-0.8285775
6.59456096,-0.1739555,-0.8285775
6.61504096,-0.1739555,-0.387585
6.63552096,-0.1739555,-0.8285775
6.65600096,-0.1739555,-0.387585
6.67648096,-0.1739555,-0.8285775
6.69696096,-0.1739555,-0.387585
6.71744096,-0.614948,-0.8285775
6.73792096,-0.1739555,-0.8285775
6.75840096,-0.614948,-0.8285775
6.77888096,-0.1739555,-0.8285775
6.79936096,-0.614948,-0.8285775
6.81984096,-0.1739555,-0.8285775
6.84032096,-0.1739555,-0.387585
6.86080096,-0.614948,-0.8285775
6.88128096,-0.1739555,-0.387585
6.90176096,-0.1739555,-0.8285775
6.92224096,-0.1739555,-0.8285775
6.94272096,-0.1739555,-0.387585
6.96320096,-0.1739555,-0.8285775
6.98368096,-0.1739555,0.05340739
7.00416096,-0.1739555,0.05340739
7.02464096,-0.1739555,-0.387585
7.04512096,-0.1739555,-0.387585
7.06560096,-0.614948,-0.8285775
7.08608096,-0.614948,-0.8285775
7.10656096,-0.1739555,-0.387585
7.12704096,-0.1739555,0.05340739
7.14752096,-0.614948,-0.8285775
7.16800096,0.2670369,0.05340739
7.18848096,-0.1739555,-0.387585
7.20896096,0.2670369,0.05340739
7.22944096,-0.614948,-0.8285775
7.24992096,-0.1739555,-0.8285775
7.27040096,-0.614948,-0.387585
7.29088096,-0.614948,-0.387585
7.31136096,-0.1739555,0.05340739
7.33184096,-0.614948,-0.8285775
7.35232096,0.2670369,0.05340739
7.37280096,-0.1739555,-0.387585
7.39328096,-0.1739555,-0.387585
7.41376096,-0.614948,-0.8285775
7.43424096,-0.1739555,-0.8285775
7.45472096,-0.1739555,-0.387585
7.47520096,-0.1739555,0.05340739
7.49568095,-0.1739555,-0.387585
7.51616095,-0.1739555,-0.8285775
7.53664095,-0.1739555,-0.387585
7.55712095,-0.614948,-0.387585
7.57760095,0.2670369,0.05340739
7.59808095,-0.1739555,-0.387585
7.61856095,-0.1739555,0.05340739
7.63904095,-0.1739555,0.05340739
7.65952095,-0.1739555,-0.387585
7.68000095,0.2670369,0.05340739
7.70048095,-0.1739555,-0.387585
7.72096095,0.2670369,0.05340739
7.74144095,-0.1739555,-0.8285775
7.76192095,0.2670369,0.05340739
7.78240095,-0.1739555,0.05340739
7.80288095,-0.1739555,0.05340739
7.82336095,-0.1739555,0.05340739
7.84384095,-0.1739555,0.05340739
7.86432095,0.2670369,0.4928739
7.88480095,-0.1739555,0.05340739
7.90528095,-0.1739555,0.05340739
7.92576095,-0.1739555,0.05340739
7.94624095,0.2670369,0.4928739
7.96672095,-0.1739555,0.05340739
7.98720095,-0.1739555,0.05340739
8.00768095,-0.1739555,0.05340739
8.02816095,-0.1739555,-0.387585
8.04864095,0.2670369,0.05340739
8.06912095,-0.1739555,0.05340739
8.08960095,0.2670369,0.4928739
8.11008095,0.2670369,0.05340739
8.13056095,-0.1739555,0.05340739
8.15104095,-0.1739555,-0.8285775
8.17152095,-0.1739555,-0.387585
8.19200095,0.2670369,0.05340739
8.21248095,-0.1739555,0.05340739
8.23296095,0.2670369,0.05340739
8.25344095,-0.1739555,0.05340739
8.27392095,0.2670369,0.4928739
8.29440095,0.2670369,0.05340739
8.31488095,-0.1739555,0.05340739
8.33536095,-0.1739555,0.05340739
8.35584095,-0.1739555,-0.387585
8.37632095,0.2670369,0.4928739
8.39680095,-0.1739555,0.05340739
8.41728095,-0.1739555,0.05340739
8.43776095,-0.1739555,0.05340739
8.45824095,-0.1739555,0.05340739
8.47872095,-0.1739555,-0.8285775
8.49920095,-0.1739555,0.05340739
8.51968095,-0.1739555,0.05340739
8.54016095,-0.1739555,-0.387585
8.56064095,0.2670369,0.05340739
8.58112095,-0.1739555,0.05340739
8.60160095,0.2670369,0.4928739
8.62208095,-0.1739555,0.05340739
8.64256095,0.2670369,0.4928739
8.66304095,-0.1739555,0.05340739
8.68352095,-0.1739555,-0.387585
8.70400095,-0.1739555,0.05340739
8.72448095,-0.1739555,0.05340739
8.74496095,0.2670369,0.05340739
8.76544095,-0.1739555,0.05340739
8.78592095,0.2670369,0.05340739
8.80640095,-0.1739555,-0.8285775
8.82688095,-0.1739555,-0.387585
8.84736095,-0.1739555,0.05340739
8.86784095,-0.1739555,0.05340739
8.88832095,-0.1739555,0.05340739
8.90880095,-0.1739555,0.05340739
8.92928095,-0.1739555,0.05340739
8.94976095,-0.1739555,0.05340739
8.97024095,-0.1739555,0.05340739
8.99072095,-0.1739555,0.05340739
9.01120095,-0.1739555,-0.387585
9.03168095,-0.1739555,-0.387585
9.05216095,-0.1739555,0.05340739
9.07264095,0.2670369,0.4928739
9.09312095,-0.1739555,0.05340739
9.11360095,0.2670369,0.4928739
9.13408094,-0.1739555,0.05340739
9.15456094,-0.1739555,0.05340739
9.17504094,0.2670369,0.05340739
9.19552094,-0.1739555,0.05340739
9.21600094,-0.1739555,0.05340739
9.23648094,-0.1739555,0.05340739
9.25696094,0.2670369,0.4928739
9.27744094,-0.1739555,0.05340739
9.29792094,-0.614948,-0.387585
9.31840094,-0.1739555,-0.387585
9.33888094,-0.1739555,0.05340739
9.35936094,-0.1739555,-0.387585
9.37984094,-0.1739555,-0.387585
9.40032094,0.2670369,0.05340739
9.42080094,0.2670369,0.05340739
9.44128094,-0.1739555,0.05340739
9.46176094,0.2670369,0.05340739
9.48224094,-0.1739555,-0.387585
9.50272094,-0.1739555,0.05340739
9.52320094,-0.1739555,0.05340739
9.54368094,-0.1739555,0.05340739
9.56416094,0.2670369,0.4928739
9.58464094,-0.1739555,0.05340739
9.60512094,-0.1739555,0.05340739
9.62560094,-0.1739555,0.05340739
9.64608094,-0.1739555,0.05340739
9.66656094,-0.1739555,-0.387585
9.68704094,-0.1739555,-0.387585
9.70752094,-0.1739555,-0.387585
9.72800094,-0.1739555,0.05340739
9.74848094,-0.1739555,0.05340739
9.76896094,0.2670369,0.05340739
9.78944094,-0.1739555,-0.387585
9.80992094,-0.1739555,-0.387585
9.83040094,0.7080294,0.05340739
9.85088094,-0.1739555,0.05340739
9.87136094,0.7080294,0.4928739
9.89184094,-0.1739555,-0.387585
9.91232094,0.2670369,0.4928739
9.93280094,0.2670369,0.05340739
9.95328094,-0.1739555,0.05340739
9.97376094,-0.1739555,-0.387585
9.99424094,-0.1739555,-0.387585
10.01472094,-0.1739555,0.05340739
10.03520094,-0.1739555,-0.387585
10.05568094,-0.1739555,0.05340739
10.07616094,-0.614948,-0.8285775
10.09664094,-0.1739555,0.05340739
10.11712094,-0.1739555,0.05340739
10.13760094,-0.1739555,0.05340739
10.15808094,-0.1739555,0.05340739
10.17856094,-0.1739555,0.05340739
10.19904094,-0.1739555,0.05340739
10.21952094,0.2670369,0.05340739
10.24000094,-0.1739555,0.05340739
10.26048094,0.2670369,0.05340739
10.28096094,-0.1739555,0.05340739
10.30144094,-0.1739555,-0.387585
10.32192094,-0.1739555,0.05340739
10.34240094,-0.1739555,0.05340739
10.36288094,-0.1739555,-0.387585
10.38336094,-0.614948,-0.8285775
10.40384094,-0.1739555,0.05340739
10.42432094,-0.614948,-0.387585
10.44480094,-0.1739555,0.05340739
10.46528094,-0.1739555,-0.387585
10.48576094,0.2670369,0.05340739
10.50624094,-0.1739555,-0.387585
10.52672094,0.7080294,0.4928739
10.54720094,-0.614948,-0.8285775
10.56768094,-0.1739555,-0.8285775
10.58816094,-0.1739555,-0.387585
10.60864094,-0.1739555,0.05340739
10.62912094,-0.1739555,0.05340739
10.64960094,-0.1739555,0.05340739
10.67008094,0.2670369,0.05340739
10.69056094,-0.1739555,0.05340739
10.71104094,0.2670369,0.05340739
10.73152094,-0.1739555,0.05340739
10.75200094,-0.1739555,0.05340739
10.77248093,-0.1739555,-0.387585
10.79296093,-0.1739555,-0.387585
10.81344093,-0.1739555,0.05340739
10.83392093,-0.1739555,-0.387585
10.85440093,-0.1739555,0.05340739
10.87488093,-0.1739555,0.05340739
10.89536093,-0.1739555,0.05340739
10.91584093,-0.1739555,0.05340739
10.93632093,-0.1739555,0.05340739
10.95680093,-0.1739555,0.05340739
10.97728093,-0.1739555,0.05340739
10.99776093,-0.1739555,-0.387585
11.01824093,-0.1739555,0.05340739
11.03872093,-0.1739555,-0.8285775
11.05920093,-0.1739555,-0.387585
11.07968093,-0.1739555,0.05340739
11.10016093,-0.1739555,0.05340739
11.12064093,-0.1739555,-0.387585
11.14112093,0.2670369,0.05340739
11.16160093,-0.1739555,-0.8285775
11.18208093,-0.1739555,-0.387585
11.20256093,-0.1739555,0.05340739
11.22304093,-0.1739555,-0.387585
11.24352093,0.2670369,0.05340739
11.26400093,-0.1739555,0.05340739
11.28448093,-0.1739555,-0.8285775
11.30496093,-0.1739555,-0.387585
11.32544093,-0.614948,-0.387585
11.34592093,-0.1739555,-0.387585
11.36640093,-0.1739555,-0.8285775
11.38688093,-0.614948,-0.8285775
11.40736093,-0.614948,-0.387585
11.42784093,-0.1739555,-0.387585
11.44832093,0.2670369,0.05340739
11.46880093,-0.1739555,-0.387585
11.48928093,0.2670369,0.05340739
11.50976093,-0.1739555,0.05340739
11.53024093,-0.1739555,0.05340739
11.55072093,0.2670369,0.05340739
11.57120093,-0.1739555,0.05340739
11.59168093,0.2670369,0.05340739
11.61216093,-0.1739555,-0.387585
11.63264093,-0.1739555,0.05340739
11.65312093,-0.1739555,-0.387585
11.67360093,-0.1739555,-0.387585
11.69408093,-0.614948,-0.387585
11.71456093,-0.1739555,-0.387585
11.73504093,-0.1739555,0.05340739
11.75552093,-0.1739555,0.05340739
11.77600093,-0.1739555,-0.387585
11.79648093,-0.1739555,-0.387585
11.81696093,-0.1739555,-0.8285775
11.83744093,-0.1739555,0.05340739
11.85792093,-0.1739555,0.05340739
11.87840093,-0.1739555,-0.8285775
11.89888093,-0.1739555,-0.387585
11.91936093,-0.1739555,-0.8285775
11.93984093,0.2670369,0.05340739
11.96032093,-0.1739555,-0.387585
11.98080093,-0.1739555,0.05340739
12.00128093,-0.1739555,0.05340739
12.02176093,0.2670369,0.4928739
12.04224093,-0.1739555,-0.8285775
12.06272093,-0.1739555,-0.8285775
12.08320093,0.2670369,0.05340739
12.10368093,-0.1739555,-0.387585
12.12416093,-0.1739555,0.05340739
12.14464093,-0.1739555,-0.8285775
12.16512093,-0.1739555,0.05340739
12.18560093,-0.1739555,0.05340739
12.20608093,-0.1739555,0.05340739
12.22656093,-0.1739555,-0.8285775
12.24704093,-0.1739555,0.05340739
12.26752093,-0.1739555,0.05340739
12.28800093,-0.1739555,0.05340739
12.30848093,-0.1739555,0.05340739
12.32896093,-0.1739555,0.05340739
12.34944093,-0.1739555,0.05340739
12.36992093,-0.1739555,0.05340739
12.39040093,-0.1739555,-0.387585
12.41088093,-0.1739555,0.05340739
12.43136092,-0.614948,-0.8285775
12.45184092,-0.1739555,-0.387585
12.47232092,-0.1739555,-0.8285775
12.49280092,-0.1739555,0.05340739
12.51328092,-0.614948,-0.387585
12.53376092,-0.1739555,-0.387585
12.55424092,0.2670369,0.05340739
12.57472092,-0.1739555,-0.387585
12.59520092,-0.1739555,0.05340739
12.61568092,-0.1739555,-0.387585
12.63616092,0.2670369,0.05340739
12.65664092,-0.1739555,0.05340739
12.67712092,0.2670369,0.05340739
12.69760092,-0.1739555,0.05340739
12.71808092,-0.1739555,0.05340739
12.73856092,-0.1739555,-0.387585
12.75904092,-0.1739555,-0.8285775
12.77952092,-0.1739555,0.05340739
12.80000092,-0.1739555,-0.387585
12.82048092,-0.1739555,0.05340739
12.84096092,-0.1739555,-0.8285775
12.86144092,-0.1739555,-0.8285775
12.88192092,0.2670369,0.05340739
12.90240092,-0.1739555,-0.387585
12.92288092,-0.1739555,-0.387585
12.94336092,-0.1739555,-0.387585
12.96384092,-0.1739555,0.05340739
12.98432092,-0.1739555,-0.8285775
13.00480092,-0.1739555,-0.387585
13.02528092,-0.1739555,0.05340739
13.04576092,-0.1739555,-0.387585
13.06624092,-0.1739555,0.05340739
13.08672092,-0.1739555,0.05340739
13.10720092,0.2670369,0.05340739
13.12768092,0.2670369,0.05340739
13.14816092,-0.1739555,-0.387585
13.16864092,-0.1739555,-0.8285775
13.18912092,-0.1739555,0.05340739
13.20960092,-0.1739555,-0.387585
13.23008092,-0.1739555,0.05340739
13.25056092,-0.1739555,-0.387585
13.27104092,0.2670369,0.05340739
13.29152092,-0.1739555,-0.387585
13.31200092,-0.1739555,0.05340739
13.33248092,-0.614948,-0.387585
13.35296092,-0.1739555,-0.387585
13.37344092,-0.614948,-0.8285775
13.39392092,-0.1739555,-0.8285775
13.41440092,-0.1739555,-0.8285775
13.43488092,-0.1739555,-0.387585
13.45536092,0.2670369,0.05340739
13.47584092,-0.1739555,-0.387585
13.49632092,0.2670369,0.05340739
13.51680092,-0.1739555,-0.387585
13.53728092,0.2670369,0.05340739
13.55776092,-0.1739555,-0.387585
13.57824092,-0.1739555,-0.387585
13.59872092,-0.614948,-0.387585
13.61920092,-0.1739555,0.05340739
13.63968092,-0.1739555,-0.387585
13.66016092,-0.1739555,-0.387585
13.68064092,-0.1739555,0.05340739
13.70112092,-0.614948,-0.8285775
13.72160092,-0.1739555,-0.387585
13.74208092,-0.1739555,-0.387585
13.76256092,-0.1739555,-0.387585
13.78304092,-0.1739555,-0.387585
13.80352092,-0.1739555,-0.387585
13.82400092,-0.1739555,-0.387585
13.84448092,0.2670369,0.05340739
13.86496092,-0.1739555,-0.387585
13.88544092,-0.1739555,0.05340739
13.90592092,-0.1739555,0.05340739
13.92640092,-0.1739555,0.05340739
13.94688092,-0.1739555,-0.387585
13.96736092,-0.1739555,0.05340739
13.98784092,-0.1739555,-0.387585
14.00832092,-0.1739555,-0.8285775
14.02880092,-0.1739555,0.05340739
14.04928092,-0.1739555,0.05340739
14.06976091,-0.1739555,0.05340739
14.09024091,-0.1739555,-0.8285775
14.11072091,-0.1739555,-0.387585
14.13120091,-0.1739555,-0.387585
14.15168091,-0.1739555,-0.387585
14.17216091,-0.1739555,0.05340739
14.19264091,-0.614948,-0.8285775
14.21312091,-0.1739555,0.05340739
14.23360091,-0.1739555,-0.387585
14.25408091,-0.1739555,-0.387585
14.27456091,0.2670369,0.05340739
14.29504091,-0.1739555,0.05340739
14.31552091,0.2670369,0.4928739
14.33600091,-0.1739555,-0.387585
14.35648091,-0.1739555,0.05340739
14.37696091,-0.1739555,-0.387585
14.39744091,0.2670369,0.05340739
14.41792091,-0.1739555,-0.387585
14.43840091,-0.1739555,0.05340739
14.45888091,-0.1739555,0.05340739
14.47936091,-0.1739555,-0.387585
14.49984091,0.2670369,0.05340739
14.52032091,-0.1739555,0.05340739
14.54080091,-0.1739555,0.05340739
14.56128091,-0.1739555,-0.387585
14.58176091,-0.614948,-0.387585
14.60224091,-0.1739555,-0.387585
14.62272091,-0.1739555,-0.8285775
14.64320091,-0.1739555,-0.387585
14.66368091,-0.1739555,-0.387585
14.68416091,-0.1739555,-0.387585
14.70464091,-0.1739555,-0.387585
14.72512091,-0.1739555,0.05340739
14.74560091,-0.1739555,-0.387585
14.76608091,0.2670369,0.4928739
14.78656091,-0.1739555,-0.387585
14.80704091,0.2670369,0.05340739
14.82752091,-0.1739555,0.05340739
14.84800091,-0.1739555,0.05340739
14.86848091,-0.1739555,0.05340739
14.88896091,-0.1739555,-0.387585
14.90944091,-0.1739555,0.05340739
14.92992091,-0.1739555,0.05340739
14.95040091,0.2670369,0.4928739
14.97088091,-0.1739555,0.05340739
14.99136091,0.2670369,0.4928739
15.01184091,-0.1739555,0.05340739
15.03232091,-0.1739555,-0.387585
15.05280091,-0.1739555,-0.387585
15.07328091,-0.1739555,0.05340739
15.09376091,0.2670369,0.05340739
15.11424091,-0.1739555,0.05340739
15.13472091,-0.1739555,0.05340739
15.15520091,0.2670369,0.05340739
15.17568091,0.2670369,0.05340739
15.19616091,-0.1739555,0.05340739
