Time,Channel A,Channel B
-0.06361623,-0.77340010,0.05340739
-0.06329623,-0.77340010,0.05340739
-0.06297623,-0.77340010,0.05340739
-0.06265623,-0.75588240,0.49287390
-0.06233623,-0.75588240,0.05340739
-0.06201623,-0.75588240,-0.38758500
-0.06169623,-0.75588240,0.05340739
-0.06137623,-0.75588240,0.05340739
-0.06105623,-0.75588240,-0.38758500
-0.06073623,-0.75588240,-0.38758500
-0.06041623,-0.73842590,0.05340739
-0.06009623,-0.73842590,0.05340739
-0.05977623,-0.73842590,-0.82857750
-0.05945623,-0.73842590,-0.82857750
-0.05913623,-0.73842590,-0.38758500
-0.05881623,-0.73842590,-0.82857750
-0.05849623,-0.73842590,-0.38758500
-0.05817623,-0.73842590,-0.38758500
-0.05785623,-0.72090820,-0.38758500
-0.05753623,-0.72090820,0.05340739
-0.05721623,-0.72090820,0.05340739
-0.05689623,-0.72090820,-0.38758500
-0.05657623,-0.72090820,-0.38758500
-0.05625623,-0.70345160,-0.38758500
-0.05593623,-0.70345160,-0.38758500
-0.05561623,-0.70345160,0.05340739
-0.05529623,-0.70345160,-0.82857750
-0.05497623,-0.70345160,-0.38758500
-0.05465623,-0.68593400,-0.38758500
-0.05433623,-0.68593400,-0.38758500
-0.05401623,-0.68593400,-0.38758500
-0.05369623,-0.68593400,0.05340739
-0.05337623,-0.68593400,0.49287390
-0.05305623,-0.68593400,0.05340739
-0.05273623,-0.68593400,0.05340739
-0.05241623,-0.66847740,0.05340739
-0.05209623,-0.66847740,0.05340739
-0.05177623,-0.66847740,0.05340739
-0.05145623,-0.66847740,0.05340739
-0.05113623,-0.66847740,0.05340739
-0.05081623,-0.66847740,0.05340739
-0.05049623,-0.66847740,-0.82857750
-0.05017623,-0.65095980,-0.38758500
-0.04985623,-0.65095980,-0.82857750
-0.04953623,-0.65095980,-0.82857750
-0.04921623,-0.63350320,-0.38758500
-0.04889623,-0.65095980,-0.38758500
-0.04857623,-0.63350320,-0.82857750
-0.04825623,-0.63350320,-0.82857750
-0.04793623,-0.63350320,-0.38758500
-0.04761623,-0.63350320,-0.82857750
-0.04729623,-0.63350320,-0.82857750
-0.04697623,-0.63350320,-0.38758500
-0.04665623,-0.61598560,-0.38758500
-0.04633623,-0.61598560,0.05340739
-0.04601623,-0.61598560,0.05340739
-0.04569623,-0.61598560,0.05340739
-0.04537623,-0.59852900,0.49287390
-0.04505623,-0.59852900,0.05340739
-0.04473623,-0.59852900,0.05340739
-0.04441623,-0.59852900,-0.38758500
-0.04409623,-0.59852900,0.05340739
-0.04377623,-0.59852900,-0.38758500
-0.04345623,-0.58101140,0.05340739
-0.04313623,-0.58101140,-0.38758500
-0.04281623,-0.58101140,0.05340739
-0.04249623,-0.58101140,-0.82857750
-0.04217623,-0.56355480,-0.38758500
-0.04185623,-0.56355480,-0.82857750
-0.04153623,-0.56355480,-0.82857750
-0.04121623,-0.56355480,-0.82857750
-0.04089623,-0.54603720,0.05340739
-0.04057623,-0.56355480,0.05340739
-0.04025623,-0.54603720,0.05340739
-0.03993623,-0.54603720,-0.38758500
-0.03961623,-0.54603720,-0.82857750
-0.03929623,-0.54603720,-0.82857750
-0.03897623,-0.52858060,-0.82857750
-0.03865623,-0.54603720,0.05340739
-0.03833623,-0.52858060,0.05340739
-0.03801623,-0.52858060,0.05340739
-0.03769623,-0.52858060,0.05340739
-0.03737623,-0.52858060,0.05340739
-0.03705623,-0.52858060,0.05340739
-0.03673623,-0.51106300,0.05340739
-0.03641623,-0.52858060,0.05340739
-0.03609623,-0.51106300,0.05340739
-0.03577623,-0.49360640,-0.38758500
-0.03545623,-0.49360640,0.05340739
-0.03513623,-0.49360640,-0.38758500
-0.03481623,-0.49360640,-0.38758500
-0.03449623,-0.49360640,-0.38758500
-0.03417623,-0.49360640,-0.38758500
-0.03385623,-0.49360640,-0.38758500
-0.03353623,-0.49360640,0.05340739
-0.03321623,-0.47608880,-0.38758500
-0.03289623,-0.47608880,-0.38758500
-0.03257623,-0.47608880,-0.38758500
-0.03225623,-0.47608880,0.05340739
-0.03193623,-0.45863220,-0.38758500
-0.03161623,-0.45863220,-0.38758500
-0.03129623,-0.45863220,-0.38758500
-0.03097623,-0.45863220,-0.38758500
-0.03065623,-0.45863220,0.05340739
-0.03033623,-0.45863220,-0.38758500
-0.03001623,-0.45863220,0.05340739
-0.02969623,-0.45863220,-0.38758500
-0.02937623,-0.42365800,-0.82857750
-0.02905623,-0.42365800,-0.82857750
-0.02873623,-0.42365800,-0.82857750
-0.02841623,-0.42365800,-0.38758500
-0.02809623,-0.42365800,-0.38758500
-0.02777623,-0.42365800,0.05340739
-0.02745623,-0.42365800,0.05340739
-0.02713623,-0.40614030,0.05340739
-0.02681623,-0.40614030,0.05340739
-0.02649623,-0.40614030,-0.38758500
-0.02617623,-0.40614030,-0.38758500
-0.02585623,-0.40614030,-0.38758500
-0.02553623,-0.38868370,-0.38758500
-0.02521623,-0.38868370,0.05340739
-0.02489623,-0.38868370,-0.38758500
-0.02457623,-0.38868370,0.05340739
-0.02425623,-0.38868370,-0.82857750
-0.02393623,-0.38868370,-0.38758500
-0.02361623,-0.38868370,-0.82857750
-0.02329623,-0.37116610,-0.38758500
-0.02297623,-0.37116610,0.05340739
-0.02265623,-0.35370950,-0.82857750
-0.02233623,-0.35370950,-0.38758500
-0.02201623,-0.35370950,-0.38758500
-0.02169623,-0.35370950,-0.82857750
-0.02137623,-0.35370950,-0.38758500
-0.02105623,-0.33619190,0.05340739
-0.02073623,-0.33619190,-0.82857750
-0.02041623,-0.33619190,-0.38758500
-0.02009623,-0.31873530,-0.38758500
-0.01977623,-0.31873530,-0.82857750
-0.01945623,-0.31873530,-0.82857750
-0.01913623,-0.31873530,-0.82857750
-0.01881623,-0.31873530,-0.38758500
-0.01849623,-0.31873530,-0.38758500
-0.01817623,-0.31873530,0.05340739
-0.01785623,-0.30121770,0.05340739
-0.01753623,-0.30121770,0.05340739
-0.01721623,-0.30121770,0.05340739
-0.01689623,-0.30121770,0.05340739
-0.01657623,-0.28376110,-0.38758500
-0.01625623,-0.28376110,-0.38758500
-0.01593623,-0.28376110,-0.38758500
-0.01561623,-0.28376110,0.05340739
-0.01529623,-0.26624350,-0.38758500
-0.01497623,-0.26624350,-0.82857750
-0.01465623,-0.26624350,-0.82857750
-0.01433623,-0.26624350,-0.82857750
-0.01401623,-0.26624350,-0.82857750
-0.01369623,-0.24878690,-0.82857750
-0.01337623,-0.24878690,-0.82857750
-0.01305623,-0.24878690,-0.38758500
-0.01273623,-0.24878690,-0.38758500
-0.01241623,-0.24878690,-0.38758500
-0.01209623,-0.24878690,-0.82857750
-0.01177623,-0.24878690,-0.82857750
-0.01145623,-0.24878690,-0.82857750
-0.01113623,-0.23126930,0.05340739
-0.01081623,-0.21381270,0.05340739
-0.01049623,-0.21381270,0.05340739
-0.01017623,-0.21381270,0.49287390
-0.00985623,-0.21381270,0.05340739
-0.00953623,-0.21381270,0.05340739
-0.00921623,-0.21381270,0.05340739
-0.00889623,-0.19629510,0.05340739
-0.00857623,-0.19629510,0.05340739
-0.00825623,-0.19629510,0.05340739
-0.00793623,-0.17883850,0.05340739
-0.00761623,-0.17883850,-0.38758500
-0.00729623,-0.17883850,-0.82857750
-0.00697623,-0.17883850,-0.38758500
-0.00665623,-0.17883850,-0.38758500
-0.00633623,-0.17883850,-0.82857750
-0.00601623,-0.17883850,-0.82857750
-0.00569623,-0.17883850,-0.38758500
-0.00537623,-0.16132080,-0.82857750
-0.00505623,-0.16132080,-0.38758500
-0.00473623,-0.16132080,-0.82857750
-0.00441623,-0.14386430,-0.82857750
-0.00409623,-0.14386430,-0.38758500
-0.00377623,-0.14386430,-0.38758500
-0.00345623,-0.14386430,-0.38758500
-0.00313623,-0.14386430,-0.38758500
-0.00281623,-0.12634660,-0.82857750
-0.00249623,-0.12634660,-0.82857750
-0.00217623,-0.12634660,0.05340739
-0.00185623,-0.10889000,-0.82857750
-0.00153623,-0.10889000,-0.38758500
-0.00121623,-0.10889000,-0.38758500
-0.00089623,-0.10889000,-0.38758500
-0.00057623,-0.10889000,0.05340739
-0.00025623,-0.10889000,0.05340739
0.00006377,-0.09137242,0.05340739
0.00038377,-0.07391583,0.05340739
0.00070377,-0.09137242,0.49287390
0.00102377,-0.07391583,0.05340739
0.00134377,-0.07391583,0.05340739
0.00166377,-0.07391583,0.05340739
0.00198377,-0.07391583,-0.82857750
0.00230377,-0.07391583,-0.82857750
0.00262377,-0.07391583,-0.38758500
0.00294377,-0.05639821,-0.38758500
0.00326377,-0.05639821,-0.38758500
0.00358377,-0.05639821,-0.38758500
0.00390377,-0.05639821,-0.38758500
0.00422377,-0.03894162,-0.82857750
0.00454377,-0.03894162,-0.82857750
0.00486377,-0.03894162,-0.38758500
0.00518377,-0.03894162,0.05340739
0.00550377,-0.03894162,0.05340739
0.00582377,-0.02142399,-0.82857750
0.00614377,-0.02142399,-0.82857750
0.00646377,-0.02142399,-0.82857750
0.00678377,-0.00396741,-0.82857750
0.00710377,-0.00396741,-0.38758500
0.00742377,-0.00396741,-0.82857750
0.00774377,-0.00396741,-0.38758500
0.00806377,-0.00396741,0.05340739
0.00838377,-0.00396741,0.05340739
0.00870377,0.01355022,0.05340739
0.00902377,0.01355022,0.05340739
0.00934377,0.01355022,0.05340739
0.00966377,0.03100681,0.05340739
0.00998377,0.03100681,0.05340739
0.01030377,0.03100681,-0.82857750
0.01062377,0.03100681,0.05340739
0.01094377,0.03100681,0.05340739
0.01126377,0.03100681,-0.38758500
0.01158377,0.04852443,-0.38758500
0.01190377,0.04852443,-0.82857750
0.01222377,0.06598102,-0.38758500
0.01254377,0.06598102,-0.38758500
0.01286377,0.06598102,0.05340739
0.01318377,0.06598102,-0.38758500
0.01350377,0.06598102,-0.38758500
0.01382377,0.08343761,-0.38758500
0.01414377,0.06598102,-0.38758500
0.01446377,0.08343761,-0.82857750
0.01478377,0.08343761,-0.82857750
0.01510377,0.08343761,-0.82857750
0.01542377,0.10095520,-0.38758500
0.01574377,0.10095520,0.05340739
0.01606377,0.10095520,0.49287390
0.01638377,0.10095520,0.05340739
0.01670377,0.10095520,0.05340739
0.01702377,0.10095520,0.05340739
0.01734377,0.11841180,0.05340739
0.01766377,0.10095520,0.05340739
0.01798377,0.13592940,-0.38758500
0.01830377,0.11841180,-0.38758500
0.01862377,0.13592940,-0.82857750
0.01894377,0.13592940,-0.38758500
0.01926377,0.13592940,-0.38758500
0.01958377,0.13592940,-0.82857750
0.01990377,0.13592940,-0.38758500
0.02022377,0.13592940,-0.82857750
0.02054377,0.15338600,-0.38758500
0.02086377,0.15338600,-0.38758500
0.02118377,0.17090370,0.05340739
0.02150377,0.15338600,-0.38758500
0.02182377,0.17090370,-0.82857750
0.02214377,0.17090370,0.05340739
0.02246377,0.17090370,-0.38758500
0.02278377,0.17090370,-0.38758500
0.02310377,0.17090370,-0.38758500
0.02342377,0.17090370,0.05340739
0.02374377,0.18836020,0.05340739
0.02406377,0.20587790,0.49287390
0.02438377,0.20587790,0.05340739
0.02470377,0.20587790,0.05340739
0.02502377,0.20587790,0.05340739
0.02534377,0.20587790,0.05340739
0.02566377,0.20587790,-0.38758500
0.02598377,0.22333440,-0.38758500
0.02630377,0.22333440,-0.38758500
0.02662377,0.22333440,0.05340739
0.02694377,0.22333440,0.05340739
0.02726377,0.24085210,-0.82857750
0.02758377,0.24085210,-0.82857750
0.02790377,0.24085210,-0.38758500
0.02822377,0.24085210,-0.38758500
0.02854377,0.24085210,-0.38758500
0.02886377,0.24085210,-0.38758500
0.02918377,0.25830860,-0.38758500
0.02950377,0.25830860,-0.38758500
0.02982377,0.25830860,0.05340739
0.03014377,0.25830860,-0.82857750
0.03046377,0.27582630,-0.38758500
0.03078377,0.27582630,-0.38758500
0.03110377,0.27582630,0.05340739
0.03142377,0.27582630,0.05340739
0.03174377,0.27582630,-0.82857750
0.03206377,0.27582630,-0.38758500
0.03238377,0.27582630,-0.82857750
0.03270377,0.29328290,-0.38758500
0.03302377,0.29328290,-0.38758500
0.03334377,0.29328290,-0.38758500
0.03366377,0.31080050,-0.82857750
0.03398377,0.31080050,-0.38758500
0.03430377,0.31080050,-0.38758500
0.03462377,0.31080050,-0.38758500
0.03494377,0.31080050,-0.38758500
0.03526377,0.31080050,-0.82857750
0.03558377,0.31080050,-0.38758500
0.03590377,0.31080050,-0.38758500
0.03622377,0.32825710,-0.38758500
0.03654377,0.32825710,0.05340739
0.03686377,0.34577470,0.49287390
0.03718377,0.34577470,0.05340739
0.03750377,0.34577470,0.05340739
0.03782377,0.34577470,0.05340739
0.03814377,0.34577470,0.05340739
0.03846377,0.36323130,-0.38758500
0.03878377,0.36323130,-0.38758500
0.03910377,0.36323130,-0.38758500
0.03942377,0.36323130,0.05340739
0.03974377,0.38074890,-0.38758500
0.04006377,0.38074890,-0.38758500
0.04038377,0.38074890,-0.38758500
0.04070377,0.38074890,-0.38758500
0.04102377,0.38074890,-0.82857750
0.04134377,0.38074890,-0.82857750
0.04166377,0.38074890,0.05340739
0.04198377,0.38074890,-0.82857750
0.04230377,0.39820550,-0.38758500
0.04262377,0.41572310,-0.38758500
0.04294377,0.39820550,-0.82857750
0.04326377,0.41572310,0.05340739
0.04358377,0.41572310,-0.82857750
0.04390377,0.41572310,-0.38758500
0.04422377,0.41572310,0.05340739
0.04454377,0.43317970,0.05340739
0.04486377,0.41572310,0.05340739
0.04518377,0.43317970,0.05340739
0.04550377,0.43317970,0.05340739
0.04582377,0.43317970,0.05340739
0.04614377,0.43317970,0.05340739
0.04646377,0.43317970,0.05340739
0.04678377,0.45069740,0.05340739
0.04710377,0.45069740,0.05340739
0.04742377,0.45069740,0.05340739
0.04774377,0.45069740,-0.38758500
0.04806377,0.45069740,-0.38758500
0.04838377,0.46815390,-0.82857750
0.04870377,0.45069740,-0.82857750
0.04902377,0.46815390,-0.82857750
0.04934377,0.46815390,-0.82857750
0.04966377,0.46815390,-0.82857750
0.04998377,0.48567160,-0.82857750
0.05030377,0.48567160,-0.82857750
0.05062377,0.48567160,-0.82857750
0.05094377,0.48567160,-0.38758500
0.05126377,0.48567160,-0.82857750
0.05158377,0.48567160,-0.38758500
0.05190377,0.48567160,0.05340739
0.05222377,0.50312820,0.05340739
0.05254377,0.50312820,0.05340739
0.05286377,0.50312820,0.49287390
0.05318377,0.52064580,0.05340739
0.05350377,0.52064580,0.05340739
0.05382377,0.52064580,0.05340739
0.05414377,0.52064580,0.05340739
0.05446377,0.52064580,-0.82857750
0.05478377,0.52064580,0.05340739
0.05510377,0.52064580,0.05340739
0.05542377,0.52064580,-0.82857750
0.05574377,0.52064580,-0.38758500
0.05606377,0.53810240,-0.38758500
0.05638377,0.55562000,-0.82857750
0.05670377,0.55562000,-0.82857750
0.05702377,0.55562000,-0.38758500
0.05734377,0.55562000,-0.82857750
0.05766377,0.55562000,-0.82857750
0.05798377,0.55562000,-0.82857750
0.05830377,0.55562000,-0.38758500
0.05862377,0.55562000,-0.38758500
0.05894377,0.57307650,-0.38758500
0.05926377,0.57307650,-0.38758500
0.05958377,0.57307650,-0.82857750
0.05990377,0.57307650,0.05340739
0.06022377,0.57307650,0.05340739
0.06054377,0.59059420,0.05340739
0.06086377,0.59059420,0.49287390
0.06118377,0.59059420,0.49287390
0.06150377,0.59059420,0.05340739
0.06182377,0.59059420,0.05340739
0.06214377,0.59059420,-0.38758500
0.06246377,0.59059420,0.05340739
0.06278377,0.60805080,0.05340739
0.06310377,0.59059420,0.05340739
0.06342377,0.60805080,0.05340739
0.06374377,0.60805080,-0.38758500
0.06406377,0.60805080,0.05340739
0.06438377,0.62556840,-0.38758500
0.06470377,0.62556840,-0.38758500
0.06502377,0.62556840,-0.38758500
0.06534377,0.62556840,-0.38758500
0.06566377,0.62556840,-0.38758500
0.06598377,0.62556840,-0.38758500
0.06630377,0.64302500,-0.38758500
0.06662377,0.64302500,-0.82857750
0.06694377,0.64302500,-0.38758500
0.06726377,0.64302500,-0.38758500
0.06758377,0.64302500,-0.38758500
0.06790377,0.66054260,-0.38758500
0.06822377,0.64302500,0.05340739
0.06854377,0.66054260,-0.82857750
0.06886377,0.66054260,-0.38758500
0.06918377,0.66054260,-0.82857750
0.06950377,0.66054260,-0.38758500
0.06982377,0.66054260,-0.38758500
0.07014377,0.66054260,-0.82857750
0.07046377,0.66054260,-0.82857750
0.07078377,0.66054260,-0.82857750
0.07110377,0.67799920,-0.38758500
0.07142377,0.66054260,0.05340739
0.07174377,0.67799920,0.05340739
0.07206377,0.67799920,0.49287390
0.07238377,0.69551680,0.05340739
0.07270377,0.69551680,0.05340739
0.07302377,0.69551680,-0.38758500
0.07334377,0.69551680,-0.82857750
0.07366377,0.69551680,0.05340739
0.07398377,0.69551680,0.05340739
0.07430377,0.69551680,0.05340739
0.07462377,0.71297340,-0.38758500
0.07494377,0.69551680,-0.38758500
0.07526377,0.69551680,-0.82857750
0.07558377,0.71297340,-0.82857750
0.07590377,0.71297340,-0.82857750
0.07622377,0.71297340,-0.82857750
0.07654377,0.71297340,-0.38758500
0.07686377,0.71297340,-0.38758500
0.07718377,0.71297340,-0.38758500
0.07750377,0.71297340,-0.38758500
0.07782377,0.73049100,-0.38758500
0.07814377,0.73049100,-0.82857750
0.07846377,0.73049100,-0.38758500
0.07878377,0.73049100,0.05340739
0.07910377,0.73049100,0.05340739
0.07942377,0.73049100,0.05340739
0.07974377,0.73049100,0.05340739
0.08006377,0.74794760,0.05340739
0.08038377,0.73049100,-0.38758500
0.08070377,0.74794760,-0.38758500
0.08102377,0.74794760,-0.38758500
0.08134377,0.74794760,0.05340739
0.08166377,0.76546530,-0.38758500
0.08198377,0.76546530,0.05340739
0.08230377,0.76546530,-0.82857750
0.08262377,0.76546530,-0.82857750
0.08294377,0.76546530,-0.38758500
0.08326377,0.76546530,-0.38758500
0.08358377,0.76546530,-0.38758500
0.08390377,0.76546530,-0.82857750
0.08422377,0.78292190,-0.82857750
0.08454377,0.76546530,0.05340739
0.08486377,0.76546530,-0.38758500
0.08518377,0.76546530,-0.38758500
0.08550377,0.78292190,-0.82857750
0.08582377,0.78292190,-0.38758500
0.08614377,0.78292190,0.05340739
0.08646377,0.78292190,-0.38758500
0.08678377,0.80043950,-0.38758500
0.08710377,0.80043950,-0.38758500
0.08742377,0.80043950,0.05340739
0.08774377,0.80043950,-0.38758500
0.08806377,0.80043950,-0.38758500
0.08838377,0.80043950,-0.82857750
0.08870377,0.80043950,-0.38758500
0.08902377,0.80043950,-0.38758500
0.08934377,0.80043950,0.05340739
0.08966377,0.80043950,0.05340739
0.08998377,0.80043950,0.05340739
0.09030377,0.80043950,0.05340739
0.09062377,0.81789610,0.05340739
0.09094377,0.81789610,0.05340739
0.09126377,0.81789610,-0.82857750
0.09158377,0.81789610,-0.82857750
0.09190377,0.81789610,-0.38758500
0.09222377,0.83541370,-0.38758500
0.09254377,0.83541370,-0.38758500
0.09286377,0.81789610,-0.38758500
0.09318377,0.83541370,-0.82857750
0.09350377,0.83541370,-0.82857750
0.09382377,0.83541370,0.05340739
0.09414377,0.83541370,-0.38758500
0.09446377,0.83541370,0.05340739
0.09478377,0.83541370,0.05340739
0.09510377,0.83541370,-0.38758500
0.09542377,0.85287030,-0.38758500
0.09574377,0.83541370,-0.82857750
0.09606377,0.85287030,0.05340739
0.09638377,0.85287030,-0.82857750
0.09670377,0.85287030,-0.82857750
0.09702377,0.85287030,-0.82857750
0.09734377,0.85287030,-0.82857750
0.09766377,0.85287030,-0.38758500
0.09798377,0.85287030,-0.82857750
0.09830377,0.85287030,-0.82857750
0.09862377,0.85287030,-0.38758500
0.09894377,0.85287030,-0.38758500
0.09926377,0.85287030,0.05340739
0.09958377,0.87038790,0.05340739
0.09990377,0.85287030,0.05340739
0.10022377,0.87038790,0.05340739
0.10054377,0.87038790,0.05340739
0.10086377,0.87038790,0.05340739
0.10118377,0.87038790,-0.82857750
0.10150377,0.87038790,-0.38758500
0.10182377,0.87038790,-0.38758500
0.10214377,0.87038790,0.05340739
0.10246377,0.87038790,-0.38758500
0.10278377,0.87038790,-0.38758500
0.10310377,0.87038790,-0.82857750
0.10342377,0.87038790,-0.82857750
0.10374377,0.87038790,-0.82857750
0.10406377,0.88784450,-0.82857750
0.10438377,0.87038790,-0.82857750
0.10470377,0.88784450,-0.38758500
0.10502377,0.88784450,-0.82857750
0.10534377,0.88784450,-0.82857750
0.10566377,0.87038790,-0.82857750
0.10598377,0.87038790,-0.82857750
0.10630377,0.87038790,-0.38758500
0.10662377,0.88784450,-0.38758500
0.10694377,0.88784450,-0.38758500
0.10726377,0.88784450,0.05340739
0.10758377,0.90536210,0.49287390
0.10790377,0.88784450,0.05340739
0.10822377,0.90536210,0.05340739
0.10854377,0.90536210,0.05340739
0.10886377,0.90536210,-0.38758500
0.10918377,0.90536210,0.05340739
0.10950377,0.90536210,0.05340739
0.10982377,0.90536210,0.05340739
0.11014377,0.90536210,0.05340739
0.11046377,0.90536210,-0.38758500
0.11078377,0.90536210,-0.38758500
0.11110377,0.90536210,-0.82857750
0.11142377,0.90536210,-0.82857750
0.11174377,0.90536210,-0.82857750
0.11206377,0.90536210,-0.82857750
0.11238377,0.90536210,-0.82857750
0.11270377,0.90536210,0.05340739
0.11302377,0.92281870,0.05340739
0.11334377,0.92281870,-0.82857750
0.11366377,0.90536210,-0.82857750
0.11398377,0.92281870,-0.38758500
0.11430377,0.90536210,-0.38758500
0.11462377,0.92281870,0.05340739
0.11494377,0.92281870,0.05340739
0.11526377,0.92281870,0.05340739
0.11558377,0.92281870,0.05340739
0.11590377,0.92281870,0.05340739
0.11622377,0.90536210,0.05340739
0.11654377,0.92281870,0.05340739
0.11686377,0.92281870,0.05340739
0.11718377,0.92281870,-0.38758500
0.11750377,0.92281870,0.05340739
0.11782377,0.92281870,0.05340739
0.11814377,0.92281870,-0.38758500
0.11846377,0.92281870,0.05340739
0.11878377,0.92281870,-0.38758500
0.11910377,0.92281870,-0.38758500
0.11942377,0.94033630,-0.82857750
0.11974377,0.94033630,-0.82857750
0.12006377,0.94033630,-0.38758500
0.12038377,0.92281870,-0.38758500
0.12070377,0.94033630,-0.38758500
0.12102377,0.94033630,-0.38758500
0.12134377,0.94033630,0.05340739
0.12166377,0.92281870,-0.38758500
0.12198377,0.94033630,-0.38758500
0.12230377,0.94033630,-0.82857750
0.12262377,0.94033630,-0.38758500
0.12294377,0.94033630,-0.38758500
0.12326377,0.94033630,-0.82857750
0.12358377,0.94033630,-0.38758500
0.12390377,0.94033630,-0.38758500
0.12422377,0.94033630,-0.38758500
0.12454377,0.94033630,-0.82857750
0.12486377,0.94033630,-0.82857750
0.12518377,0.94033630,-0.38758500
0.12550377,0.94033630,-0.82857750
0.12582377,0.94033630,-0.82857750
0.12614377,0.94033630,-0.82857750
0.12646377,0.94033630,0.05340739
0.12678377,0.94033630,0.05340739
0.12710377,0.94033630,0.05340739
0.12742377,0.94033630,0.05340739
