Time,Channel A,Channel B
0.00859079,1.396374,0.05340739
0.00891079,1.439863,0.05340739
0.00923079,1.439863,0.05340739
0.00955079,1.396374,0.05340739
0.00987079,1.439863,-0.387585
0.01019079,1.396374,-0.8285775
0.01051079,1.396374,-0.387585
0.01083079,1.439863,-0.8285775
0.01115079,1.396374,-0.8285775
0.01147079,1.439863,-0.387585
0.01179079,1.439863,0.05340739
0.01211079,1.439863,0.05340739
0.01243079,1.439863,0.05340739
0.01275079,1.439863,0.05340739
0.01307079,1.439863,-0.387585
0.01339079,1.439863,-0.387585
0.01371079,1.439863,-0.387585
0.01403079,1.439863,0.05340739
0.01435079,1.439863,-0.387585
0.01467079,1.439863,-0.387585
0.01499079,1.439863,0.05340739
0.01531079,1.439863,-0.8285775
0.01563079,1.439863,-0.387585
0.01595079,1.439863,0.05340739
0.01627079,1.439863,-0.8285775
0.01659079,1.527146,-0.387585
0.01691079,1.483505,-0.387585
0.01723079,1.439863,-0.8285775
0.01755079,1.483505,-0.8285775
0.01787079,1.527146,-0.387585
0.01819079,1.527146,0.05340739
0.01851079,1.527146,0.4928739
0.01883079,1.527146,0.4928739
0.01915079,1.527146,0.05340739
0.01947079,1.483505,0.05340739
0.01979079,1.527146,-0.387585
0.02011079,1.527146,-0.387585
0.02043079,1.527146,0.05340739
0.02075079,1.527146,0.05340739
0.02107079,1.527146,-0.387585
0.02139079,1.527146,-0.387585
0.02171079,1.527146,-0.387585
0.02203079,1.527146,-0.387585
0.02235079,1.527146,-0.387585
0.02267079,1.527146,-0.387585
0.02299079,1.527146,-0.387585
0.02331079,1.527146,-0.387585
0.02363079,1.527146,0.05340739
0.02395079,1.527146,0.05340739
0.02427079,1.527146,-0.387585
0.02459079,1.527146,-0.387585
0.02491079,1.570635,0.05340739
0.02523079,1.570635,-0.387585
0.02555079,1.570635,-0.8285775
0.02587079,1.570635,-0.387585
0.02619079,1.570635,-0.8285775
0.02651079,1.570635,-0.387585
0.02683079,1.570635,-0.387585
0.02715079,1.614277,-0.387585
0.02747079,1.570635,0.05340739
0.02779079,1.570635,0.05340739
0.02811079,1.570635,0.4928739
0.02843079,1.614277,0.05340739
0.02875079,1.614277,0.05340739
0.02907079,1.570635,0.05340739
0.02939079,1.570635,0.05340739
0.02971079,1.614277,0.05340739
0.03003079,1.614277,0.05340739
0.03035079,1.614277,0.05340739
0.03067079,1.614277,0.05340739
0.03099079,1.614277,-0.387585
0.03131079,1.614277,-0.387585
0.03163079,1.614277,-0.8285775
0.03195079,1.614277,-0.8285775
0.03227079,1.614277,-0.387585
0.03259079,1.614277,0.05340739
0.03291079,1.614277,-0.387585
0.03323079,1.614277,-0.387585
0.03355079,1.614277,-0.387585
0.03387079,1.614277,0.05340739
0.03419079,1.614277,-0.387585
0.03451079,1.614277,0.05340739
0.03483079,1.614277,0.05340739
0.03515079,1.657765,0.4928739
0.03547079,1.614277,0.05340739
0.03579079,1.614277,0.05340739
0.03611079,1.657765,0.05340739
0.03643079,1.657765,-0.387585
0.03675079,1.657765,0.05340739
0.03707079,1.657765,0.05340739
0.03739079,1.657765,0.05340739
0.03771079,1.701407,-0.387585
0.03803079,1.657765,-0.387585
0.03835079,1.701407,0.05340739
0.03867079,1.701407,-0.387585
0.03899079,1.657765,-0.8285775
0.03931079,1.701407,-0.8285775
0.03963079,1.701407,-0.8285775
0.03995079,1.701407,-0.387585
0.04027079,1.701407,-0.387585
0.04059079,1.701407,0.05340739
0.04091079,1.701407,-0.8285775
0.04123079,1.701407,-0.387585
0.04155079,1.701407,0.05340739
0.04187079,1.701407,0.05340739
0.04219079,1.701407,0.05340739
0.04251079,1.701407,0.05340739
0.04283079,1.701407,0.05340739
0.04315079,1.701407,0.05340739
0.04347079,1.701407,0.05340739
0.04379079,1.701407,0.05340739
0.04411079,1.701407,0.05340739
0.04443079,1.701407,0.05340739
0.04475079,1.701407,0.05340739
0.04507079,1.701407,-0.387585
0.04539079,1.701407,-0.387585
0.04571079,1.744896,-0.387585
0.04603079,1.744896,-0.387585
0.04635079,1.744896,-0.8285775
0.04667079,1.744896,0.05340739
0.04699079,1.744896,-0.387585
0.04731079,1.744896,0.05340739
0.04763079,1.744896,-0.387585
0.04795079,1.744896,-0.387585
0.04827079,1.744896,-0.8285775
0.04859079,1.744896,-0.387585
0.04891079,1.744896,-0.8285775
0.04923079,1.744896,-0.387585
0.04955079,1.744896,-0.387585
0.04987079,1.744896,-0.387585
0.05019079,1.744896,-0.387585
0.05051079,1.744896,-0.8285775
0.05083079,1.744896,-0.8285775
0.05115079,1.788537,-0.387585
0.05147079,1.744896,0.05340739
0.05179079,1.788537,0.05340739
0.05211079,1.788537,0.4928739
0.05243079,1.788537,0.05340739
0.05275079,1.744896,0.05340739
0.05307079,1.788537,-0.387585
0.05339079,1.788537,0.05340739
0.05371079,1.788537,-0.387585
0.05403079,1.788537,0.05340739
0.05435079,1.788537,-0.387585
0.05467079,1.788537,0.05340739
0.05499079,1.788537,-0.387585
0.05531079,1.788537,-0.8285775
0.05563079,1.788537,-0.8285775
0.05595079,1.788537,-0.387585
0.05627079,1.788537,-0.387585
0.05659079,1.788537,0.05340739
0.05691079,1.788537,0.05340739
0.05723079,1.788537,-0.387585
0.05755079,1.788537,0.05340739
0.05787079,1.788537,-0.387585
0.05819079,1.788537,0.05340739
0.05851079,1.788537,-0.8285775
0.05883079,1.788537,-0.387585
0.05915079,1.788537,-0.8285775
0.05947079,1.788537,-0.387585
0.05979079,1.788537,-0.387585
0.06011079,1.788537,0.05340739
0.06043079,1.788537,0.05340739
0.06075079,1.788537,0.05340739
0.06107079,1.788537,0.05340739
0.06139079,1.788537,0.4928739
0.06171079,1.832179,0.05340739
0.06203079,1.788537,0.05340739
0.06235079,1.832179,0.05340739
0.06267079,1.832179,0.05340739
0.06299079,1.788537,-0.387585
0.06331079,1.832179,0.05340739
0.06363079,1.832179,0.05340739
0.06395079,1.788537,-0.387585
0.06427079,1.832179,-0.8285775
0.06459079,1.832179,-0.8285775
0.06491079,1.832179,-0.387585
0.06523079,1.832179,-0.8285775
0.06555079,1.875668,-0.387585
0.06587079,1.832179,-0.387585
0.06619079,1.832179,-0.387585
0.06651079,1.875668,-0.387585
0.06683079,1.832179,-0.8285775
0.06715079,1.875668,0.05340739
0.06747079,1.875668,-0.387585
0.06779079,1.832179,0.05340739
0.06811079,1.875668,0.4928739
0.06843079,1.875668,0.05340739
0.06875079,1.832179,0.05340739
0.06907079,1.875668,0.05340739
0.06939079,1.875668,-0.387585
0.06971079,1.875668,0.05340739
0.07003079,1.875668,-0.387585
0.07035079,1.875668,0.05340739
0.07067079,1.875668,-0.387585
0.07099079,1.875668,-0.387585
0.07131079,1.875668,-0.387585
0.07163079,1.875668,-0.387585
0.07195079,1.875668,-0.387585
0.07227079,1.875668,-0.387585
0.07259079,1.875668,-0.387585
0.07291079,1.875668,0.05340739
0.07323079,1.875668,-0.8285775
0.07355079,1.875668,-0.387585
0.07387079,1.875668,-0.387585
0.07419079,1.875668,-0.387585
0.07451079,1.875668,-0.387585
0.07483079,1.875668,-0.8285775
0.07515079,1.875668,-0.8285775
0.07547079,1.875668,-0.387585
0.07579079,1.875668,-0.8285775
0.07611079,1.875668,-0.387585
0.07643079,1.875668,-0.8285775
0.07675079,1.919309,0.05340739
0.07707079,1.875668,-0.8285775
0.07739079,1.875668,-0.8285775
0.07771079,1.919309,-0.387585
0.07803079,1.875668,-0.8285775
0.07835079,1.875668,-0.8285775
0.07867079,1.875668,-0.387585
0.07899079,1.875668,0.05340739
0.07931079,1.919309,0.05340739
0.07963079,1.875668,0.05340739
0.07995079,1.875668,0.05340739
0.08027079,1.875668,0.05340739
0.08059079,1.919309,0.05340739
0.08091079,1.875668,-0.387585
0.08123079,1.919309,-0.387585
0.08155079,1.875668,-0.387585
0.08187079,1.875668,0.05340739
0.08219079,1.875668,0.05340739
0.08251079,1.919309,0.05340739
0.08283079,1.919309,-0.387585
0.08315079,1.875668,0.05340739
0.08347079,1.919309,-0.8285775
0.08379079,1.919309,0.05340739
0.08411079,1.919309,-0.387585
0.08443079,1.919309,-0.387585
0.08475079,1.919309,-0.8285775
0.08507079,1.875668,-0.387585
0.08539079,1.919309,0.05340739
0.08571079,1.919309,-0.387585
0.08603079,1.919309,0.05340739
0.08635079,1.919309,-0.387585
0.08667079,1.919309,-0.387585
0.08699079,1.919309,-0.8285775
0.08731079,1.919309,-0.387585
0.08763079,1.919309,0.05340739
0.08795079,1.875668,-0.387585
0.08827079,1.875668,0.05340739
0.08859079,1.919309,0.05340739
0.08891079,1.919309,0.05340739
0.08923079,1.962798,0.4928739
0.08955079,1.962798,0.05340739
0.08987079,1.919309,0.05340739
0.09019079,1.919309,-0.387585
0.09051079,1.919309,-0.387585
0.09083079,1.919309,0.05340739
0.09115079,1.962798,0.05340739
0.09147079,1.919309,0.05340739
0.09179079,1.919309,0.05340739
0.09211079,1.919309,-0.387585
0.09243079,1.919309,-0.8285775
0.09275079,1.919309,-0.8285775
0.09307079,1.919309,-0.8285775
0.09339079,1.875668,-0.8285775
0.09371079,1.919309,-0.387585
0.09403079,1.919309,-0.8285775
0.09435079,1.919309,-0.8285775
0.09467079,1.919309,-0.387585
0.09499079,1.962798,-0.387585
0.09531079,1.919309,0.05340739
0.09563079,1.919309,0.05340739
0.09595079,1.919309,0.4928739
0.09627079,1.919309,0.4928739
0.09659079,1.919309,0.05340739
0.09691079,1.962798,0.05340739
0.09723079,1.919309,0.05340739
0.09755079,1.962798,0.05340739
0.09787079,1.962798,0.05340739
0.09819079,1.962798,-0.387585
0.09851079,1.962798,0.05340739
0.09883079,1.962798,-0.387585
0.09915079,1.919309,-0.8285775
0.09947079,1.962798,-0.387585
0.09979079,1.962798,-0.8285775
0.10011079,1.962798,-0.8285775
0.10043079,1.919309,-0.8285775
0.10075079,1.962798,0.05340739
0.10107079,1.919309,-0.387585
0.10139079,1.962798,0.05340739
0.10171079,1.919309,-0.387585
0.10203079,1.919309,-0.8285775
0.10235079,1.919309,-0.8285775
0.10267079,1.919309,-0.8285775
0.10299079,1.919309,-0.387585
0.10331079,1.919309,-0.387585
0.10363079,1.962798,-0.387585
0.10395079,1.962798,-0.387585
0.10427079,1.919309,-0.387585
0.10459079,1.919309,-0.387585
0.10491079,1.919309,0.05340739
0.10523079,1.919309,0.4928739
0.10555079,1.962798,0.4928739
0.10587079,1.919309,0.05340739
0.10619079,1.919309,0.05340739
0.10651079,1.919309,-0.387585
0.10683079,1.962798,-0.387585
0.10715079,1.919309,0.05340739
0.10747079,1.875668,0.05340739
0.10779079,1.919309,0.05340739
0.10811079,1.875668,-0.387585
0.10843079,1.919309,-0.387585
0.10875079,1.919309,0.05340739
0.10907079,1.919309,-0.387585
0.10939079,1.919309,-0.387585
0.10971079,1.919309,-0.387585
0.11003079,1.875668,-0.387585
0.11035079,1.919309,0.05340739
0.11067079,1.919309,0.05340739
0.11099079,1.875668,-0.387585
0.11131079,1.919309,0.05340739
0.11163079,1.919309,-0.387585
0.11195079,1.919309,-0.387585
0.11227079,1.919309,0.05340739
0.11259079,1.919309,-0.387585
0.11291079,1.875668,-0.387585
0.11323079,1.875668,0.05340739
0.11355079,1.875668,0.05340739
0.11387079,1.875668,0.05340739
0.11419079,1.919309,0.05340739
0.11451079,1.875668,0.4928739
0.11483079,1.919309,0.05340739
0.11515079,1.875668,0.05340739
0.11547079,1.919309,0.05340739
0.11579079,1.875668,0.05340739
0.11611079,1.875668,0.05340739
0.11643079,1.875668,-0.387585
0.11675079,1.875668,0.05340739
0.11707079,1.875668,-0.387585
0.11739079,1.875668,0.05340739
0.11771079,1.875668,-0.387585
0.11803079,1.875668,-0.8285775
0.11835079,1.875668,-0.387585
0.11867079,1.875668,0.05340739
0.11899079,1.875668,-0.8285775
0.11931079,1.875668,-0.387585
0.11963079,1.875668,-0.387585
0.11995079,1.875668,0.05340739
0.12027079,1.875668,0.05340739
0.12059079,1.875668,-0.387585
0.12091079,1.875668,-0.387585
0.12123079,1.875668,-0.387585
0.12155079,1.875668,0.05340739
0.12187079,1.875668,0.05340739
0.12219079,1.875668,0.05340739
0.12251079,1.875668,0.4928739
0.12283079,1.875668,0.05340739
0.12315079,1.875668,0.05340739
0.12347079,1.875668,0.05340739
0.12379079,1.875668,0.05340739
0.12411079,1.875668,-0.387585
0.12443079,1.875668,0.05340739
0.12475079,1.875668,0.05340739
0.12507079,1.875668,0.05340739
0.12539079,1.875668,0.05340739
0.12571079,1.875668,-0.387585
0.12603079,1.875668,-0.387585
0.12635079,1.875668,-0.387585
0.12667079,1.875668,-0.8285775
0.12699079,1.875668,-0.8285775
0.12731079,1.875668,-0.387585
0.12763079,1.875668,-0.387585
0.12795079,1.832179,0.05340739
0.12827079,1.832179,0.05340739
0.12859079,1.875668,0.05340739
0.12891079,1.875668,0.05340739
0.12923079,1.875668,0.05340739
0.12955079,1.832179,0.05340739
0.12987079,1.875668,0.05340739
0.13019079,1.832179,0.05340739
0.13051079,1.832179,-0.387585
0.13083079,1.832179,0.05340739
0.13115079,1.832179,0.05340739
0.13147079,1.832179,0.05340739
0.13179079,1.832179,-0.387585
0.13211079,1.832179,-0.8285775
0.13243079,1.832179,-0.387585
0.13275079,1.832179,-0.8285775
0.13307079,1.788537,-0.8285775
0.13339079,1.832179,-0.8285775
0.13371079,1.832179,0.05340739
0.13403079,1.788537,0.05340739
0.13435079,1.832179,-0.387585
0.13467079,1.832179,0.05340739
0.13499079,1.788537,-0.387585
0.13531079,1.788537,-0.8285775
0.13563079,1.788537,-0.387585
0.13595079,1.832179,0.05340739
0.13627079,1.788537,-0.387585
0.13659079,1.788537,0.05340739
0.13691079,1.788537,0.05340739
0.13723079,1.788537,-0.387585
0.13755079,1.788537,-0.387585
0.13787079,1.788537,-0.8285775
0.13819079,1.788537,-0.8285775
0.13851079,1.788537,-0.8285775
0.13883079,1.788537,-0.387585
0.13915079,1.788537,0.05340739
0.13947079,1.788537,0.05340739
0.13979079,1.788537,0.05340739
0.14011079,1.788537,0.05340739
0.14043079,1.788537,0.05340739
0.14075079,1.788537,0.05340739
0.14107079,1.788537,-0.387585
0.14139079,1.788537,0.05340739
0.14171079,1.788537,0.05340739
0.14203079,1.788537,-0.387585
0.14235079,1.788537,0.05340739
0.14267079,1.788537,0.05340739
0.14299079,1.788537,-0.387585
0.14331079,1.744896,-0.8285775
0.14363079,1.788537,-0.8285775
0.14395079,1.788537,0.05340739
0.14427079,1.744896,-0.387585
0.14459079,1.788537,-0.387585
0.14491079,1.744896,-0.387585
0.14523079,1.744896,-0.387585
0.14555079,1.744896,0.05340739
0.14587079,1.788537,-0.387585
0.14619079,1.788537,0.05340739
0.14651079,1.744896,-0.8285775
0.14683079,1.744896,-0.387585
0.14715079,1.744896,0.05340739
0.14747079,1.744896,-0.387585
0.14779079,1.744896,-0.8285775
0.14811079,1.744896,-0.387585
0.14843079,1.744896,-0.387585
0.14875079,1.744896,-0.8285775
0.14907079,1.701407,-0.8285775
0.14939079,1.744896,-0.387585
0.14971079,1.744896,-0.8285775
