Time,Channel A,Channel B
(ms),(V),(mV)
-0.15125803,-0.24878690,0.05340739
-0.14869803,-0.24878690,-0.38758500
-0.14613803,-0.24878690,-0.82857750
-0.14357803,-0.24878690,-0.38758500
-0.14101803,-0.24878690,-0.38758500
-0.13845803,-0.24878690,-0.38758500
-0.13589803,-0.24878690,0.05340739
-0.13333803,-0.24878690,-0.38758500
-0.13077803,-0.24878690,-0.38758500
-0.12821803,-0.23126930,-0.82857750
-0.12565803,-0.21381270,0.05340739
-0.12309803,-0.21381270,0.05340739
-0.12053803,-0.21381270,0.05340739
-0.11797803,-0.21381270,0.05340739
-0.11541803,-0.21381270,0.49287390
-0.11285803,-0.21381270,0.05340739
-0.11029803,-0.21381270,-0.38758500
-0.10773803,-0.21381270,0.49287390
-0.10517803,-0.21381270,0.05340739
-0.10261803,-0.19629510,0.05340739
-0.10005803,-0.19629510,0.05340739
-0.09749803,-0.19629510,-0.38758500
-0.09493803,-0.19629510,0.05340739
-0.09237803,-0.19629510,-0.38758500
-0.08981803,-0.17883850,0.05340739
-0.08725803,-0.17883850,-0.38758500
-0.08469803,-0.17883850,-0.38758500
-0.08213803,-0.17883850,0.05340739
-0.07957803,-0.17883850,-0.38758500
-0.07701803,-0.17883850,0.05340739
-0.07445803,-0.17883850,0.05340739
-0.07189803,-0.16132080,0.05340739
-0.06933803,-0.16132080,-0.38758500
-0.06677803,-0.16132080,0.05340739
-0.06421803,-0.16132080,-0.38758500
-0.06165803,-0.14386430,-0.38758500
-0.05909803,-0.14386430,-0.82857750
-0.05653803,-0.14386430,-0.82857750
-0.05397803,-0.14386430,0.05340739
-0.05141803,-0.14386430,0.05340739
-0.04885803,-0.14386430,0.05340739
-0.04629803,-0.14386430,0.05340739
-0.04373803,-0.12634660,0.05340739
-0.04117803,-0.12634660,-0.38758500
-0.03861803,-0.14386430,-0.38758500
-0.03605803,-0.12634660,0.05340739
-0.03349803,-0.10889000,-0.38758500
-0.03093803,-0.10889000,-0.82857750
-0.02837803,-0.10889000,-0.38758500
-0.02581803,-0.10889000,0.05340739
-0.02325803,-0.10889000,-0.38758500
-0.02069803,-0.10889000,0.05340739
